Order At;Order ID;Produk;Provinsi;Harga Produksi;Harga Satuan;Profit;Qty;Total Harga;Zero
19/11/2022;4785;Buku Soal OMITS SD;DKI Jakarta;35000;50000;75000;5;250000;0
16/02/2022;1389;Buku Soal OMITS SD;Daerah Istimewa Yogyakarta;35000;50000;75000;5;250000;0
21/07/2022;2389;Buku Soal OMITS SD;Daerah Istimewa Yogyakarta;35000;50000;75000;5;250000;0
22/08/2022;2479;Buku Soal OMITS SD;Daerah Istimewa Yogyakarta;35000;50000;75000;5;250000;0
08/03/2022;3842;Buku Soal OMITS SD;Jambi;35000;50000;75000;5;250000;0
11/06/2022;4956;Buku Soal OMITS SD;Jambi;35000;50000;75000;5;250000;0
08/02/2022;1811;Buku Soal OMITS SD;Jawa Tengah;35000;50000;75000;5;250000;0
09/08/2022;2817;Buku Soal OMITS SD;Jawa Tengah;35000;50000;75000;5;250000;0
17/12/2022;2303;Buku Soal OMITS SD;Jawa Tengah;35000;50000;75000;5;250000;0
29/12/2022;1590;Buku Soal OMITS SD;Jawa Tengah;35000;50000;75000;5;250000;0
13/08/2022;3681;Buku Soal OMITS SD;Jawa Timur;35000;50000;75000;5;250000;0
30/08/2022;2469;Buku Soal OMITS SD;Jawa Timur;35000;50000;75000;5;250000;0
25/05/2022;1512;Buku Soal OMITS SD;Kalimantan Barat;35000;50000;75000;5;250000;0
20/08/2022;3069;Buku Soal OMITS SD;Kalimantan Barat;35000;50000;75000;5;250000;0
28/09/2022;2504;Buku Soal OMITS SD;Kalimantan Barat;35000;50000;75000;5;250000;0
02/03/2022;1839;Buku Soal OMITS SD;Kalimantan Selatan;35000;50000;75000;5;250000;0
16/04/2022;1607;Buku Soal OMITS SD;Kalimantan Selatan;35000;50000;75000;5;250000;0
16/08/2022;4919;Buku Soal OMITS SD;Kalimantan Selatan;35000;50000;75000;5;250000;0
10/12/2022;3993;Buku Soal OMITS SD;Kalimantan Selatan;35000;50000;75000;5;250000;0
03/07/2022;2269;Buku Soal OMITS SD;Kalimantan Tengah;35000;50000;75000;5;250000;0
21/10/2022;3111;Buku Soal OMITS SD;Kalimantan Tengah;35000;50000;75000;5;250000;0
12/10/2022;1720;Buku Soal OMITS SD;Kalimantan Timur;35000;50000;75000;5;250000;0
18/07/2022;4188;Buku Soal OMITS SD;Kalimantan Utara;35000;50000;75000;5;250000;0
31/10/2022;3013;Buku Soal OMITS SD;Kalimantan Utara;35000;50000;75000;5;250000;0
04/05/2022;4109;Buku Soal OMITS SD;Kepulauan Riau;35000;50000;75000;5;250000;0
26/03/2022;4552;Buku Soal OMITS SD;Lampung;35000;50000;75000;5;250000;0
04/03/2022;4743;Buku Soal OMITS SD;Maluku;35000;50000;75000;5;250000;0
08/04/2022;2910;Buku Soal OMITS SD;Maluku;35000;50000;75000;5;250000;0
03/06/2022;1477;Buku Soal OMITS SD;Maluku;35000;50000;75000;5;250000;0
02/07/2022;2426;Buku Soal OMITS SD;Maluku;35000;50000;75000;5;250000;0
12/11/2022;2579;Buku Soal OMITS SD;Maluku;35000;50000;75000;5;250000;0
06/05/2022;4273;Buku Soal OMITS SD;Maluku Utara;35000;50000;75000;5;250000;0
13/01/2022;1908;Buku Soal OMITS SD;Nanggroe Aceh Darussalam;35000;50000;75000;5;250000;0
14/01/2022;3187;Buku Soal OMITS SD;Nusa Tenggara Barat;35000;50000;75000;5;250000;0
26/06/2022;3412;Buku Soal OMITS SD;Nusa Tenggara Timur;35000;50000;75000;5;250000;0
16/08/2022;3548;Buku Soal OMITS SD;Nusa Tenggara Timur;35000;50000;75000;5;250000;0
26/06/2022;3571;Buku Soal OMITS SD;Papua;35000;50000;75000;5;250000;0
29/05/2022;4813;Buku Soal OMITS SD;Papua Barat;35000;50000;75000;5;250000;0
27/06/2022;4943;Buku Soal OMITS SD;Papua Barat;35000;50000;75000;5;250000;0
29/03/2022;1708;Buku Soal OMITS SD;Papua Barat Daya;35000;50000;75000;5;250000;0
26/06/2022;2253;Buku Soal OMITS SD;Papua Barat Daya;35000;50000;75000;5;250000;0
12/07/2022;4213;Buku Soal OMITS SD;Papua Barat Daya;35000;50000;75000;5;250000;0
12/09/2022;2630;Buku Soal OMITS SD;Papua Barat Daya;35000;50000;75000;5;250000;0
15/01/2022;2714;Buku Soal OMITS SD;Papua Pegunungan;35000;50000;75000;5;250000;0
31/01/2022;4148;Buku Soal OMITS SD;Papua Pegunungan;35000;50000;75000;5;250000;0
27/03/2022;3000;Buku Soal OMITS SD;Papua Pegunungan;35000;50000;75000;5;250000;0
24/04/2022;4044;Buku Soal OMITS SD;Papua Pegunungan;35000;50000;75000;5;250000;0
29/11/2022;1804;Buku Soal OMITS SD;Papua Pegunungan;35000;50000;75000;5;250000;0
20/01/2022;2697;Buku Soal OMITS SD;Papua Selatan;35000;50000;75000;5;250000;0
03/06/2022;2804;Buku Soal OMITS SD;Papua Selatan;35000;50000;75000;5;250000;0
07/07/2022;1732;Buku Soal OMITS SD;Papua Selatan;35000;50000;75000;5;250000;0
16/08/2022;1717;Buku Soal OMITS SD;Papua Selatan;35000;50000;75000;5;250000;0
04/09/2022;2737;Buku Soal OMITS SD;Papua Selatan;35000;50000;75000;5;250000;0
30/10/2022;4040;Buku Soal OMITS SD;Papua Selatan;35000;50000;75000;5;250000;0
17/07/2022;1102;Buku Soal OMITS SD;Papua Tengah;35000;50000;75000;5;250000;0
22/08/2022;1689;Buku Soal OMITS SD;Riau;35000;50000;75000;5;250000;0
07/07/2022;3532;Buku Soal OMITS SD;Sulawesi Barat;35000;50000;75000;5;250000;0
19/01/2022;1832;Buku Soal OMITS SD;Sulawesi Tengah;35000;50000;75000;5;250000;0
21/01/2022;1148;Buku Soal OMITS SD;Sulawesi Tengah;35000;50000;75000;5;250000;0
06/10/2022;2412;Buku Soal OMITS SD;Sulawesi Tengah;35000;50000;75000;5;250000;0
23/10/2022;2623;Buku Soal OMITS SD;Sulawesi Tengah;35000;50000;75000;5;250000;0
24/11/2022;1506;Buku Soal OMITS SD;Sulawesi Tengah;35000;50000;75000;5;250000;0
02/01/2022;4300;Buku Soal OMITS SD;Sulawesi Tenggara;35000;50000;75000;5;250000;0
07/05/2022;1895;Buku Soal OMITS SD;Sulawesi Tenggara;35000;50000;75000;5;250000;0
10/06/2022;2440;Buku Soal OMITS SD;Sulawesi Tenggara;35000;50000;75000;5;250000;0
07/07/2022;1149;Buku Soal OMITS SD;Sulawesi Tenggara;35000;50000;75000;5;250000;0
18/10/2022;3361;Buku Soal OMITS SD;Sulawesi Utara;35000;50000;75000;5;250000;0
30/06/2022;2806;Buku Soal OMITS SD;Sumatera Barat;35000;50000;75000;5;250000;0
04/04/2022;3336;Buku Soal OMITS SD;Sumatera Selatan;35000;50000;75000;5;250000;0
02/07/2022;3839;Buku Soal OMITS SD;Sumatera Selatan;35000;50000;75000;5;250000;0
09/11/2022;4825;Buku Soal OMITS SD;Sumatera Utara;35000;50000;75000;5;250000;0
03/12/2022;2809;Buku Soal OMITS SMP;Bangka Belitung;35000;55000;100000;5;275000;0
04/01/2022;2645;Buku Soal OMITS SMP;Banten;35000;55000;100000;5;275000;0
07/01/2022;2171;Buku Soal OMITS SMP;Banten;35000;55000;100000;5;275000;0
18/02/2022;3248;Buku Soal OMITS SMP;Banten;35000;55000;100000;5;275000;0
03/07/2022;2815;Buku Soal OMITS SMP;Banten;35000;55000;100000;5;275000;0
30/09/2022;4116;Buku Soal OMITS SMP;Banten;35000;55000;100000;5;275000;0
22/02/2022;4014;Buku Soal OMITS SMP;Bengkulu;35000;55000;100000;5;275000;0
27/05/2022;3978;Buku Soal OMITS SMP;Bengkulu;35000;55000;100000;5;275000;0
27/06/2022;2348;Buku Soal OMITS SMP;Bengkulu;35000;55000;100000;5;275000;0
05/07/2022;4078;Buku Soal OMITS SMP;Bengkulu;35000;55000;100000;5;275000;0
27/07/2022;1320;Buku Soal OMITS SMP;Bengkulu;35000;55000;100000;5;275000;0
06/09/2022;1823;Buku Soal OMITS SMP;Bengkulu;35000;55000;100000;5;275000;0
22/05/2022;1544;Buku Soal OMITS SMP;DKI Jakarta;35000;55000;100000;5;275000;0
20/11/2022;1736;Buku Soal OMITS SMP;DKI Jakarta;35000;55000;100000;5;275000;0
08/04/2022;1599;Buku Soal OMITS SMP;Daerah Istimewa Yogyakarta;35000;55000;100000;5;275000;0
18/04/2022;3541;Buku Soal OMITS SMP;Daerah Istimewa Yogyakarta;35000;55000;100000;5;275000;0
19/05/2022;2405;Buku Soal OMITS SMP;Daerah Istimewa Yogyakarta;35000;55000;100000;5;275000;0
29/03/2022;4310;Buku Soal OMITS SMP;Gorontalo;35000;55000;100000;5;275000;0
06/06/2022;2091;Buku Soal OMITS SMP;Gorontalo;35000;55000;100000;5;275000;0
18/12/2022;3009;Buku Soal OMITS SMP;Gorontalo;35000;55000;100000;5;275000;0
30/04/2022;1239;Buku Soal OMITS SMP;Jambi;35000;55000;100000;5;275000;0
13/12/2022;4263;Buku Soal OMITS SMP;Jambi;35000;55000;100000;5;275000;0
28/01/2022;3054;Buku Soal OMITS SMP;Jawa Barat;35000;55000;100000;5;275000;0
19/11/2022;2823;Buku Soal OMITS SMP;Jawa Barat;35000;55000;100000;5;275000;0
19/02/2022;4392;Buku Soal OMITS SMP;Jawa Tengah;35000;55000;100000;5;275000;0
24/02/2022;3058;Buku Soal OMITS SMP;Jawa Tengah;35000;55000;100000;5;275000;0
08/10/2022;1251;Buku Soal OMITS SMP;Jawa Tengah;35000;55000;100000;5;275000;0
05/12/2022;1017;Buku Soal OMITS SMP;Jawa Tengah;35000;55000;100000;5;275000;0
11/01/2022;3449;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
26/03/2022;1281;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
14/06/2022;2457;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
17/08/2022;4393;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
29/09/2022;1515;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
31/10/2022;4425;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
13/11/2022;4510;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
26/12/2022;2979;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
30/12/2022;2583;Buku Soal OMITS SMP;Jawa Timur;35000;55000;100000;5;275000;0
09/06/2022;1501;Buku Soal OMITS SMP;Kalimantan Barat;35000;55000;100000;5;275000;0
16/10/2022;4177;Buku Soal OMITS SMP;Kalimantan Barat;35000;55000;100000;5;275000;0
20/07/2022;2497;Buku Soal OMITS SMP;Kalimantan Selatan;35000;55000;100000;5;275000;0
20/03/2022;4555;Buku Soal OMITS SMP;Kalimantan Tengah;35000;55000;100000;5;275000;0
14/04/2022;2791;Buku Soal OMITS SMP;Kalimantan Tengah;35000;55000;100000;5;275000;0
29/01/2022;2998;Buku Soal OMITS SMP;Kalimantan Timur;35000;55000;100000;5;275000;0
01/03/2022;4844;Buku Soal OMITS SMP;Kalimantan Timur;35000;55000;100000;5;275000;0
31/08/2022;1013;Buku Soal OMITS SMP;Kalimantan Timur;35000;55000;100000;5;275000;0
01/11/2022;1610;Buku Soal OMITS SMP;Kalimantan Timur;35000;55000;100000;5;275000;0
19/12/2022;3114;Buku Soal OMITS SMP;Kalimantan Timur;35000;55000;100000;5;275000;0
09/01/2022;3175;Buku Soal OMITS SMP;Kepulauan Riau;35000;55000;100000;5;275000;0
09/02/2022;4125;Buku Soal OMITS SMP;Lampung;35000;55000;100000;5;275000;0
19/10/2022;4157;Buku Soal OMITS SMP;Maluku;35000;55000;100000;5;275000;0
27/04/2022;1536;Buku Soal OMITS SMP;Maluku Utara;35000;55000;100000;5;275000;0
02/05/2022;1637;Buku Soal OMITS SMP;Maluku Utara;35000;55000;100000;5;275000;0
17/12/2022;4435;Buku Soal OMITS SMP;Maluku Utara;35000;55000;100000;5;275000;0
31/01/2022;4572;Buku Soal OMITS SMP;Nanggroe Aceh Darussalam;35000;55000;100000;5;275000;0
07/02/2022;1615;Buku Soal OMITS SMP;Nanggroe Aceh Darussalam;35000;55000;100000;5;275000;0
25/10/2022;1069;Buku Soal OMITS SMP;Nanggroe Aceh Darussalam;35000;55000;100000;5;275000;0
28/01/2022;4323;Buku Soal OMITS SMP;Nusa Tenggara Barat;35000;55000;100000;5;275000;0
09/10/2022;4422;Buku Soal OMITS SMP;Nusa Tenggara Barat;35000;55000;100000;5;275000;0
15/12/2022;4823;Buku Soal OMITS SMP;Nusa Tenggara Barat;35000;55000;100000;5;275000;0
15/11/2022;1577;Buku Soal OMITS SMP;Nusa Tenggara Timur;35000;55000;100000;5;275000;0
27/12/2022;3240;Buku Soal OMITS SMP;Nusa Tenggara Timur;35000;55000;100000;5;275000;0
21/04/2022;4534;Buku Soal OMITS SMP;Papua;35000;55000;100000;5;275000;0
06/08/2022;1560;Buku Soal OMITS SMP;Papua;35000;55000;100000;5;275000;0
04/03/2022;1288;Buku Soal OMITS SMP;Papua Barat;35000;55000;100000;5;275000;0
08/03/2022;2646;Buku Soal OMITS SMP;Papua Barat;35000;55000;100000;5;275000;0
05/05/2022;2837;Buku Soal OMITS SMP;Papua Barat;35000;55000;100000;5;275000;0
18/09/2022;4002;Buku Soal OMITS SMP;Papua Barat;35000;55000;100000;5;275000;0
20/02/2022;1574;Buku Soal OMITS SMP;Papua Barat Daya;35000;55000;100000;5;275000;0
08/04/2022;4636;Buku Soal OMITS SMP;Papua Barat Daya;35000;55000;100000;5;275000;0
01/09/2022;3155;Buku Soal OMITS SMP;Papua Pegunungan;35000;55000;100000;5;275000;0
15/12/2022;2627;Buku Soal OMITS SMP;Papua Pegunungan;35000;55000;100000;5;275000;0
17/01/2022;2483;Buku Soal OMITS SMP;Papua Selatan;35000;55000;100000;5;275000;0
17/02/2022;4305;Buku Soal OMITS SMP;Papua Selatan;35000;55000;100000;5;275000;0
14/04/2022;3181;Buku Soal OMITS SMP;Papua Selatan;35000;55000;100000;5;275000;0
25/12/2022;2499;Buku Soal OMITS SMP;Papua Selatan;35000;55000;100000;5;275000;0
19/01/2022;3347;Buku Soal OMITS SMP;Papua Tengah;35000;55000;100000;5;275000;0
23/03/2022;4618;Buku Soal OMITS SMP;Papua Tengah;35000;55000;100000;5;275000;0
19/04/2022;2289;Buku Soal OMITS SMP;Papua Tengah;35000;55000;100000;5;275000;0
24/08/2022;4765;Buku Soal OMITS SMP;Papua Tengah;35000;55000;100000;5;275000;0
27/09/2022;3521;Buku Soal OMITS SMP;Papua Tengah;35000;55000;100000;5;275000;0
25/01/2022;4355;Buku Soal OMITS SMP;Riau;35000;55000;100000;5;275000;0
06/03/2022;2456;Buku Soal OMITS SMP;Riau;35000;55000;100000;5;275000;0
03/01/2022;2235;Buku Soal OMITS SMP;Sulawesi Barat;35000;55000;100000;5;275000;0
10/06/2022;4774;Buku Soal OMITS SMP;Sulawesi Barat;35000;55000;100000;5;275000;0
13/09/2022;1047;Buku Soal OMITS SMP;Sulawesi Barat;35000;55000;100000;5;275000;0
03/06/2022;1516;Buku Soal OMITS SMP;Sulawesi Selatan;35000;55000;100000;5;275000;0
05/08/2022;3515;Buku Soal OMITS SMP;Sulawesi Selatan;35000;55000;100000;5;275000;0
19/10/2022;2168;Buku Soal OMITS SMP;Sulawesi Selatan;35000;55000;100000;5;275000;0
06/07/2022;3209;Buku Soal OMITS SMP;Sulawesi Tengah;35000;55000;100000;5;275000;0
05/12/2022;2161;Buku Soal OMITS SMP;Sulawesi Tenggara;35000;55000;100000;5;275000;0
12/12/2022;2950;Buku Soal OMITS SMP;Sulawesi Tenggara;35000;55000;100000;5;275000;0
26/03/2022;3909;Buku Soal OMITS SMP;Sulawesi Utara;35000;55000;100000;5;275000;0
25/09/2022;4354;Buku Soal OMITS SMP;Sulawesi Utara;35000;55000;100000;5;275000;0
20/10/2022;4210;Buku Soal OMITS SMP;Sulawesi Utara;35000;55000;100000;5;275000;0
25/10/2022;3773;Buku Soal OMITS SMP;Sulawesi Utara;35000;55000;100000;5;275000;0
09/04/2022;1847;Buku Soal OMITS SMP;Sumatera Barat;35000;55000;100000;5;275000;0
11/08/2022;2739;Buku Soal OMITS SMP;Sumatera Barat;35000;55000;100000;5;275000;0
14/11/2022;3166;Buku Soal OMITS SMP;Sumatera Selatan;35000;55000;100000;5;275000;0
29/01/2022;2539;Buku Soal OMITS SMP;Sumatera Utara;35000;55000;100000;5;275000;0
19/02/2022;2034;Buku Soal OMITS SMP;Sumatera Utara;35000;55000;100000;5;275000;0
20/10/2022;2571;Buku Soal OMITS SMA;Bali;35000;60000;125000;5;300000;0
21/04/2022;2226;Buku Soal OMITS SMA;Bangka Belitung;35000;60000;125000;5;300000;0
30/03/2022;2684;Buku Soal OMITS SMA;Banten;35000;60000;125000;5;300000;0
16/06/2022;3633;Buku Soal OMITS SMA;Banten;35000;60000;125000;5;300000;0
11/07/2022;4100;Buku Soal OMITS SMA;Banten;35000;60000;125000;5;300000;0
02/04/2022;2337;Buku Soal OMITS SMA;Bengkulu;35000;60000;125000;5;300000;0
02/09/2022;3679;Buku Soal OMITS SMA;Bengkulu;35000;60000;125000;5;300000;0
24/09/2022;3887;Buku Soal OMITS SMA;Bengkulu;35000;60000;125000;5;300000;0
21/12/2022;3837;Buku Soal OMITS SMA;Bengkulu;35000;60000;125000;5;300000;0
31/12/2022;4907;Buku Soal OMITS SMA;Bengkulu;35000;60000;125000;5;300000;0
13/05/2022;1474;Buku Soal OMITS SMA;Daerah Istimewa Yogyakarta;35000;60000;125000;5;300000;0
16/06/2022;1336;Buku Soal OMITS SMA;Daerah Istimewa Yogyakarta;35000;60000;125000;5;300000;0
13/07/2022;2200;Buku Soal OMITS SMA;Daerah Istimewa Yogyakarta;35000;60000;125000;5;300000;0
01/03/2022;3730;Buku Soal OMITS SMA;Jambi;35000;60000;125000;5;300000;0
04/02/2022;3115;Buku Soal OMITS SMA;Jawa Tengah;35000;60000;125000;5;300000;0
24/02/2022;3061;Buku Soal OMITS SMA;Jawa Tengah;35000;60000;125000;5;300000;0
12/05/2022;2188;Buku Soal OMITS SMA;Jawa Tengah;35000;60000;125000;5;300000;0
25/01/2022;1301;Buku Soal OMITS SMA;Jawa Timur;35000;60000;125000;5;300000;0
24/06/2022;1101;Buku Soal OMITS SMA;Jawa Timur;35000;60000;125000;5;300000;0
26/06/2022;4770;Buku Soal OMITS SMA;Jawa Timur;35000;60000;125000;5;300000;0
06/07/2022;4011;Buku Soal OMITS SMA;Jawa Timur;35000;60000;125000;5;300000;0
01/08/2022;2960;Buku Soal OMITS SMA;Jawa Timur;35000;60000;125000;5;300000;0
05/04/2022;4680;Buku Soal OMITS SMA;Kalimantan Barat;35000;60000;125000;5;300000;0
02/07/2022;2717;Buku Soal OMITS SMA;Kalimantan Barat;35000;60000;125000;5;300000;0
07/11/2022;1956;Buku Soal OMITS SMA;Kalimantan Barat;35000;60000;125000;5;300000;0
01/08/2022;3567;Buku Soal OMITS SMA;Kalimantan Selatan;35000;60000;125000;5;300000;0
02/08/2022;4180;Buku Soal OMITS SMA;Kalimantan Tengah;35000;60000;125000;5;300000;0
10/08/2022;4250;Buku Soal OMITS SMA;Kalimantan Tengah;35000;60000;125000;5;300000;0
24/08/2022;3200;Buku Soal OMITS SMA;Kalimantan Tengah;35000;60000;125000;5;300000;0
27/10/2022;2184;Buku Soal OMITS SMA;Kalimantan Tengah;35000;60000;125000;5;300000;0
19/04/2022;1181;Buku Soal OMITS SMA;Kalimantan Timur;35000;60000;125000;5;300000;0
28/04/2022;4540;Buku Soal OMITS SMA;Kalimantan Timur;35000;60000;125000;5;300000;0
28/06/2022;1495;Buku Soal OMITS SMA;Kalimantan Timur;35000;60000;125000;5;300000;0
25/02/2022;3669;Buku Soal OMITS SMA;Kalimantan Utara;35000;60000;125000;5;300000;0
04/10/2022;2290;Buku Soal OMITS SMA;Kalimantan Utara;35000;60000;125000;5;300000;0
04/03/2022;2548;Buku Soal OMITS SMA;Kepulauan Riau;35000;60000;125000;5;300000;0
10/07/2022;3331;Buku Soal OMITS SMA;Lampung;35000;60000;125000;5;300000;0
14/08/2022;1994;Buku Soal OMITS SMA;Lampung;35000;60000;125000;5;300000;0
24/08/2022;1208;Buku Soal OMITS SMA;Lampung;35000;60000;125000;5;300000;0
13/08/2022;2603;Buku Soal OMITS SMA;Maluku;35000;60000;125000;5;300000;0
21/08/2022;4696;Buku Soal OMITS SMA;Maluku;35000;60000;125000;5;300000;0
26/02/2022;1853;Buku Soal OMITS SMA;Maluku Utara;35000;60000;125000;5;300000;0
10/04/2022;3836;Buku Soal OMITS SMA;Maluku Utara;35000;60000;125000;5;300000;0
20/09/2022;2600;Buku Soal OMITS SMA;Maluku Utara;35000;60000;125000;5;300000;0
10/11/2022;3652;Buku Soal OMITS SMA;Nanggroe Aceh Darussalam;35000;60000;125000;5;300000;0
26/12/2022;4955;Buku Soal OMITS SMA;Nanggroe Aceh Darussalam;35000;60000;125000;5;300000;0
09/01/2022;2549;Buku Soal OMITS SMA;Nusa Tenggara Barat;35000;60000;125000;5;300000;0
15/03/2022;3598;Buku Soal OMITS SMA;Nusa Tenggara Barat;35000;60000;125000;5;300000;0
29/06/2022;3221;Buku Soal OMITS SMA;Nusa Tenggara Barat;35000;60000;125000;5;300000;0
20/02/2022;1392;Buku Soal OMITS SMA;Nusa Tenggara Timur;35000;60000;125000;5;300000;0
20/03/2022;2328;Buku Soal OMITS SMA;Nusa Tenggara Timur;35000;60000;125000;5;300000;0
12/04/2022;4735;Buku Soal OMITS SMA;Nusa Tenggara Timur;35000;60000;125000;5;300000;0
22/04/2022;3348;Buku Soal OMITS SMA;Papua;35000;60000;125000;5;300000;0
16/09/2022;3599;Buku Soal OMITS SMA;Papua;35000;60000;125000;5;300000;0
22/09/2022;4678;Buku Soal OMITS SMA;Papua;35000;60000;125000;5;300000;0
26/02/2022;4132;Buku Soal OMITS SMA;Papua Barat;35000;60000;125000;5;300000;0
29/04/2022;2963;Buku Soal OMITS SMA;Papua Barat;35000;60000;125000;5;300000;0
16/07/2022;2553;Buku Soal OMITS SMA;Papua Barat;35000;60000;125000;5;300000;0
27/02/2022;2044;Buku Soal OMITS SMA;Papua Barat Daya;35000;60000;125000;5;300000;0
05/05/2022;4740;Buku Soal OMITS SMA;Papua Barat Daya;35000;60000;125000;5;300000;0
16/05/2022;2624;Buku Soal OMITS SMA;Papua Barat Daya;35000;60000;125000;5;300000;0
23/09/2022;2232;Buku Soal OMITS SMA;Papua Barat Daya;35000;60000;125000;5;300000;0
30/09/2022;3023;Buku Soal OMITS SMA;Papua Barat Daya;35000;60000;125000;5;300000;0
10/11/2022;3799;Buku Soal OMITS SMA;Papua Barat Daya;35000;60000;125000;5;300000;0
30/05/2022;3110;Buku Soal OMITS SMA;Papua Pegunungan;35000;60000;125000;5;300000;0
25/12/2022;3311;Buku Soal OMITS SMA;Papua Pegunungan;35000;60000;125000;5;300000;0
09/02/2022;2322;Buku Soal OMITS SMA;Papua Selatan;35000;60000;125000;5;300000;0
18/03/2022;4472;Buku Soal OMITS SMA;Papua Selatan;35000;60000;125000;5;300000;0
14/04/2022;3513;Buku Soal OMITS SMA;Papua Selatan;35000;60000;125000;5;300000;0
14/02/2022;3119;Buku Soal OMITS SMA;Papua Tengah;35000;60000;125000;5;300000;0
11/08/2022;1695;Buku Soal OMITS SMA;Papua Tengah;35000;60000;125000;5;300000;0
13/03/2022;3080;Buku Soal OMITS SMA;Riau;35000;60000;125000;5;300000;0
08/08/2022;4298;Buku Soal OMITS SMA;Riau;35000;60000;125000;5;300000;0
11/02/2022;2277;Buku Soal OMITS SMA;Sulawesi Barat;35000;60000;125000;5;300000;0
05/04/2022;1644;Buku Soal OMITS SMA;Sulawesi Barat;35000;60000;125000;5;300000;0
20/09/2022;3254;Buku Soal OMITS SMA;Sulawesi Barat;35000;60000;125000;5;300000;0
30/10/2022;4460;Buku Soal OMITS SMA;Sulawesi Barat;35000;60000;125000;5;300000;0
02/07/2022;1887;Buku Soal OMITS SMA;Sulawesi Selatan;35000;60000;125000;5;300000;0
17/09/2022;3682;Buku Soal OMITS SMA;Sulawesi Selatan;35000;60000;125000;5;300000;0
14/11/2022;1972;Buku Soal OMITS SMA;Sulawesi Selatan;35000;60000;125000;5;300000;0
06/12/2022;2563;Buku Soal OMITS SMA;Sulawesi Selatan;35000;60000;125000;5;300000;0
14/12/2022;3015;Buku Soal OMITS SMA;Sulawesi Selatan;35000;60000;125000;5;300000;0
02/07/2022;4966;Buku Soal OMITS SMA;Sulawesi Tengah;35000;60000;125000;5;300000;0
10/02/2022;1049;Buku Soal OMITS SMA;Sulawesi Utara;35000;60000;125000;5;300000;0
24/03/2022;3601;Buku Soal OMITS SMA;Sulawesi Utara;35000;60000;125000;5;300000;0
11/05/2022;1927;Buku Soal OMITS SMA;Sulawesi Utara;35000;60000;125000;5;300000;0
03/06/2022;4024;Buku Soal OMITS SMA;Sulawesi Utara;35000;60000;125000;5;300000;0
30/12/2022;1421;Buku Soal OMITS SMA;Sulawesi Utara;35000;60000;125000;5;300000;0
18/11/2022;3357;Buku Soal OMITS SMA;Sumatera Barat;35000;60000;125000;5;300000;0
25/11/2022;2655;Buku Soal OMITS SMA;Sumatera Selatan;35000;60000;125000;5;300000;0
03/08/2022;4056;Buku Soal OMITS SMA;Sumatera Utara;35000;60000;125000;5;300000;0
07/10/2022;3661;Tumbler;Bali;50000;60000;50000;5;300000;0
11/12/2022;2681;Tumbler;Bali;50000;60000;50000;5;300000;0
11/12/2022;2899;Tumbler;Bali;50000;60000;50000;5;300000;0
29/06/2022;1072;Tumbler;Bangka Belitung;50000;60000;50000;5;300000;0
16/08/2022;2907;Tumbler;Bangka Belitung;50000;60000;50000;5;300000;0
20/10/2022;2276;Tumbler;Bangka Belitung;50000;60000;50000;5;300000;0
13/01/2022;3977;Tumbler;Banten;50000;60000;50000;5;300000;0
20/03/2022;4220;Tumbler;Banten;50000;60000;50000;5;300000;0
25/06/2022;1252;Tumbler;Bengkulu;50000;60000;50000;5;300000;0
16/10/2022;3662;Tumbler;Bengkulu;50000;60000;50000;5;300000;0
18/12/2022;3118;Tumbler;Bengkulu;50000;60000;50000;5;300000;0
22/02/2022;2203;Tumbler;Daerah Istimewa Yogyakarta;50000;60000;50000;5;300000;0
10/06/2022;3389;Tumbler;Daerah Istimewa Yogyakarta;50000;60000;50000;5;300000;0
